Time,controlFlow,outflow
3.9,5.77882133413279,38.4263578600657
3.92,5.77882133413279,38.4263578600657
3.94,5.77882133413279,38.4263578600657
3.96,5.77882133413279,38.4263578600657
3.98,5.77882133413279,38.4263578600657
4,5.72262035397907,38.7022530366223
4.02,5.72262035397907,38.7022530366223
4.04,5.72262035397907,38.7022530366223
4.06,5.72262035397907,38.7022530366223
4.08,5.72262035397907,38.7022530366223
4.1,5.72262035397907,38.7022530366223
4.12,5.72262035397907,38.9368133121668
4.14,5.72262035397907,38.9368133121668
4.16,5.72262035397907,38.9368133121668
4.18,5.72262035397907,38.9368133121668
4.2,5.72262035397907,38.9368133121668
4.22,5.72262035397907,39.0338699667382
4.24,5.72262035397907,39.0338699667382
4.26,5.72262035397907,39.0338699667382
4.28,5.72262035397907,39.0338699667382
4.3,5.72262035397907,39.0338699667382
4.32,5.72262035397907,39.1117830537762
4.34,5.72262035397907,39.1117830537762
4.35999999999999,5.72262035397907,39.1117830537762
4.37999999999999,5.72262035397907,39.1117830537762
4.39999999999999,5.72262035397907,39.1117830537762
4.41999999999999,5.72262035397907,39.1651386836903
4.43999999999999,5.72262035397907,39.1651386836903
4.45999999999999,5.72262035397907,39.1651386836903
4.47999999999999,5.72262035397907,39.1651386836903
4.49999999999999,5.72262035397907,39.1651386836903
4.51999999999999,5.64104832660958,39.2148493478745
4.53999999999999,5.64104832660958,39.2148493478745
4.55999999999999,5.64104832660958,39.2148493478745
4.57999999999999,5.64104832660958,39.2148493478745
4.59999999999999,5.64104832660958,39.2148493478745
4.61999999999999,5.64104832660958,39.2526532016589
4.63999999999999,5.64104832660958,39.2526532016589
4.65999999999999,5.64104832660958,39.2526532016589
4.67999999999999,5.64104832660958,39.2526532016589
4.69999999999999,5.64104832660958,39.2526532016589
4.71999999999999,5.64104832660958,39.2923252776631
4.73999999999999,5.64104832660958,39.2923252776631
4.75999999999999,5.64104832660958,39.2923252776631
4.77999999999999,5.64104832660958,39.2923252776631
4.79999999999999,5.64104832660958,39.2923252776631
4.81999999999999,5.64104832660958,39.3262847179304
4.83999999999998,5.64104832660958,39.3262847179304
4.85999999999998,5.64104832660958,39.3262847179304
4.87999999999998,5.64104832660958,39.3262847179304
4.89999999999998,5.64104832660958,39.3262847179304
4.91999999999998,5.64104832660958,39.3634727603374
4.93999999999998,5.64104832660958,39.3634727603374
4.95999999999998,5.64104832660958,39.3634727603374
4.97999999999998,5.64104832660958,39.3634727603374
4.99999999999998,5.64104832660958,39.3634727603374
5.01999999999998,5.57628383869694,39.3986523665521
5.03999999999998,5.57628383869694,39.3986523665521
5.05999999999998,5.57628383869694,39.3986523665521
5.07999999999998,5.57628383869694,39.3986523665521
5.09999999999998,5.57628383869694,39.3986523665521
5.11999999999998,5.57628383869694,39.4366244913394
5.13999999999998,5.57628383869694,39.4366244913394
5.15999999999998,5.57628383869694,39.4366244913394
5.17999999999998,5.57628383869694,39.4366244913394
5.19999999999998,5.57628383869694,39.4366244913394
5.21999999999998,5.57628383869694,39.4751602461126
5.23999999999998,5.57628383869694,39.4751602461126
5.25999999999998,5.57628383869694,39.4751602461126
5.27999999999998,5.57628383869694,39.4751602461126
5.29999999999997,5.57628383869694,39.4751602461126
5.31999999999997,5.57628383869694,39.5152947502346
5.33999999999997,5.57628383869694,39.5152947502346
5.35999999999997,5.57628383869694,39.5152947502346
5.37999999999997,5.57628383869694,39.5152947502346
5.39999999999997,5.57628383869694,39.5152947502346
5.41999999999997,5.57628383869694,39.5581471579962
5.43999999999997,5.57628383869694,39.5581471579962
5.45999999999997,5.57628383869694,39.5581471579962
5.47999999999997,5.57628383869694,39.5581471579962
5.49999999999997,5.57628383869694,39.5581471579962
5.51999999999997,5.5482976287221,39.6010637670658
5.53999999999997,5.5482976287221,39.6010637670658
5.55999999999997,5.5482976287221,39.6010637670658
5.57999999999997,5.5482976287221,39.6010637670658
5.59999999999997,5.5482976287221,39.6010637670658
5.61999999999997,5.5482976287221,39.6486402976676
5.63999999999997,5.5482976287221,39.6486402976676
5.65999999999997,5.5482976287221,39.6486402976676
5.67999999999997,5.5482976287221,39.6486402976676
5.69999999999997,5.5482976287221,39.6486402976676
5.71999999999997,5.5482976287221,39.6946018217971
5.73999999999997,5.5482976287221,39.6946018217971
5.75999999999997,5.5482976287221,39.6946018217971
5.77999999999996,5.5482976287221,39.6946018217971
5.79999999999996,5.5482976287221,39.6946018217971
5.81999999999996,5.5482976287221,39.7470801612273
5.83999999999996,5.5482976287221,39.7470801612273
5.85999999999996,5.5482976287221,39.7470801612273
5.87999999999996,5.5482976287221,39.7470801612273
5.89999999999996,5.5482976287221,39.7470801612273
5.91999999999996,5.5482976287221,39.7962010888691
5.93999999999996,5.5482976287221,39.7962010888691
5.95999999999996,5.5482976287221,39.7962010888691
5.97999999999996,5.5482976287221,39.7962010888691
5.99999999999996,5.5482976287221,39.7962010888691
6.01999999999996,5.50204281382853,39.8536340633654
6.03999999999996,5.50204281382853,39.8536340633654
6.05999999999996,5.50204281382853,39.8536340633654
6.07999999999996,5.50204281382853,39.8536340633654
6.09999999999996,5.50204281382853,39.8536340633654
6.11999999999996,5.50204281382853,39.9059482715075
6.13999999999996,5.50204281382853,39.9059482715075
6.15999999999996,5.50204281382853,39.9059482715075
6.17999999999996,5.50204281382853,39.9059482715075
6.19999999999996,5.50204281382853,39.9059482715075
6.21999999999996,5.50204281382853,39.9683280441623
6.23999999999995,5.50204281382853,39.9683280441623
6.25999999999995,5.50204281382853,39.9683280441623
6.27999999999995,5.50204281382853,39.9683280441623
6.29999999999995,5.50204281382853,39.9683280441623
6.31999999999995,5.50204281382853,40.0238302271027
6.33999999999995,5.50204281382853,40.0238302271027
6.35999999999995,5.50204281382853,40.0238302271027
6.37999999999995,5.50204281382853,40.0238302271027
6.39999999999995,5.50204281382853,40.0238302271027
6.41999999999995,5.50204281382853,40.0911079946267
6.43999999999995,5.50204281382853,40.0911079946267
6.45999999999995,5.50204281382853,40.0911079946267
6.47999999999995,5.50204281382853,40.0911079946267
6.49999999999995,5.50204281382853,40.0911079946267
6.51999999999995,5.48091919211084,40.1497663777083
6.53999999999995,5.48091919211084,40.1497663777083
6.55999999999995,5.48091919211084,40.1497663777083
6.57999999999995,5.48091919211084,40.1497663777083
6.59999999999995,5.48091919211084,40.1497663777083
6.61999999999995,5.48091919211084,40.2218678190375
6.63999999999995,5.48091919211084,40.2218678190375
6.65999999999995,5.48091919211084,40.2218678190375
6.67999999999995,5.48091919211084,40.2218678190375
6.69999999999995,5.48091919211084,40.2218678190375
6.71999999999994,5.48091919211084,40.2836341310088
6.73999999999994,5.48091919211084,40.2836341310088
6.75999999999994,5.48091919211084,40.2836341310088
6.77999999999994,5.48091919211084,40.2836341310088
6.79999999999994,5.48091919211084,40.2836341310088
6.81999999999994,5.48091919211084,40.3604650222503
6.83999999999994,5.48091919211084,40.3604650222503
6.85999999999994,5.48091919211084,40.3604650222503
6.87999999999994,5.48091919211084,40.3604650222503
6.89999999999994,5.48091919211084,40.3604650222503
6.91999999999994,5.48091919211084,40.4252781223896
6.93999999999994,5.48091919211084,40.4252781223896
6.95999999999994,5.48091919211084,40.4252781223896
6.97999999999994,5.48091919211084,40.4252781223896
6.99999999999994,5.48091919211084,40.4252781223896
7.01999999999994,5.44401525902911,40.5067297572377
7.03999999999994,5.44401525902911,40.5067297572377
7.05999999999994,5.44401525902911,40.5067297572377
7.07999999999994,5.44401525902911,40.5067297572377
7.09999999999994,5.44401525902911,40.5067297572377
7.11999999999994,5.44401525902911,40.5745191369085
7.13999999999994,5.44401525902911,40.5745191369085
7.15999999999994,5.44401525902911,40.5745191369085
7.17999999999993,5.44401525902911,40.5745191369085
7.19999999999993,5.44401525902911,40.5745191369085
7.21999999999993,5.44401525902911,40.6604712499729
7.23999999999993,5.44401525902911,40.6604712499729
7.25999999999993,5.44401525902911,40.6604712499729
7.27999999999993,5.44401525902911,40.6604712499729
7.29999999999993,5.44401525902911,40.6604712499729
7.31999999999993,5.44401525902911,40.7311589229396
7.33999999999993,5.44401525902911,40.7311589229396
7.35999999999993,5.44401525902911,40.7311589229396
7.37999999999993,5.44401525902911,40.7311589229396
7.39999999999993,5.44401525902911,40.7311589229396
7.41999999999993,5.44401525902911,40.821482543318
7.43999999999993,5.44401525902911,40.821482543318
7.45999999999993,5.44401525902911,40.821482543318
7.47999999999993,5.44401525902911,40.821482543318
7.49999999999993,5.44401525902911,40.821482543318
7.51999999999993,5.42572189249409,40.8949848909201
7.53999999999993,5.42572189249409,40.8949848909201
7.55999999999993,5.42572189249409,40.8949848909201
7.57999999999993,5.42572189249409,40.8949848909201
7.59999999999993,5.42572189249409,40.8949848909201
7.61999999999993,5.42572189249409,40.9895443836901
7.63999999999993,5.42572189249409,40.9895443836901
7.65999999999992,5.42572189249409,40.9895443836901
7.67999999999992,5.42572189249409,40.9895443836901
7.69999999999992,5.42572189249409,40.9895443836901
7.71999999999992,5.42572189249409,41.0657734758968
7.73999999999992,5.42572189249409,41.0657734758968
7.75999999999992,5.42572189249409,41.0657734758968
7.77999999999992,5.42572189249409,41.0657734758968
7.79999999999992,5.42572189249409,41.0657734758968
7.81999999999992,5.42572189249409,41.1644284180498
7.83999999999992,5.42572189249409,41.1644284180498
7.85999999999992,5.42572189249409,41.1644284180498
7.87999999999992,5.42572189249409,41.1644284180498
7.89999999999992,5.42572189249409,41.1644284180498
7.91999999999992,5.42572189249409,41.2432932274699
7.93999999999992,5.42572189249409,41.2432932274699
7.95999999999992,5.42572189249409,41.2432932274699
7.97999999999992,5.42572189249409,41.2432932274699
7.99999999999992,5.42572189249409,41.2432932274699
8.01999999999992,5.39326937399252,41.3458999138545
8.03999999999992,5.39326937399252,41.3458999138545
8.05999999999992,5.39326937399252,41.3458999138545
8.07999999999992,5.39326937399252,41.3458999138545
8.09999999999992,5.39326937399252,41.3458999138545
8.11999999999992,5.39326937399252,41.4273072907884
8.13999999999992,5.39326937399252,41.4273072907884
8.15999999999991,5.39326937399252,41.4273072907884
8.17999999999991,5.39326937399252,41.4273072907884
8.19999999999991,5.39326937399252,41.4273072907884
8.21999999999991,5.39326937399252,41.5337200587593
8.23999999999991,5.39326937399252,41.5337200587593
8.25999999999991,5.39326937399252,41.5337200587593
8.27999999999991,5.39326937399252,41.5337200587593
8.29999999999991,5.39326937399252,41.5337200587593
8.31999999999991,5.39326937399252,41.6175755890041
8.33999999999991,5.39326937399252,41.6175755890041
8.35999999999991,5.39326937399252,41.6175755890041
8.37999999999991,5.39326937399252,41.6175755890041
8.39999999999991,5.39326937399252,41.6175755890041
8.41999999999991,5.39326937399252,41.7276479196978
8.43999999999991,5.39326937399252,41.7276479196978
8.45999999999991,5.39326937399252,41.7276479196978
8.47999999999991,5.39326937399252,41.7276479196978
8.49999999999991,5.39326937399252,41.7276479196978
8.51999999999991,5.37566682538464,41.813856637954
8.53999999999991,5.37566682538464,41.813856637954
8.55999999999991,5.37566682538464,41.813856637954
8.57999999999991,5.37566682538464,41.813856637954
8.59999999999991,5.37566682538464,41.813856637954
8.61999999999991,5.37566682538464,41.9274420997662
8.6399999999999,5.37566682538464,41.9274420997662
8.6599999999999,5.37566682538464,41.9274420997662
8.6799999999999,5.37566682538464,41.9274420997662
8.6999999999999,5.37566682538464,41.9274420997662
8.7199999999999,5.37566682538464,42.0159091009444
8.7399999999999,5.37566682538464,42.0159091009444
8.7599999999999,5.37566682538464,42.0159091009444
8.7799999999999,5.37566682538464,42.0159091009444
8.7999999999999,5.37566682538464,42.0159091009444
8.8199999999999,5.37566682538464,42.1328621369925
8.8399999999999,5.37566682538464,42.1328621369925
8.8599999999999,5.37566682538464,42.1328621369925
8.8799999999999,5.37566682538464,42.1328621369925
8.8999999999999,5.37566682538464,42.1328621369925
8.9199999999999,5.37566682538464,42.223493086579
8.9399999999999,5.37566682538464,42.223493086579
8.9599999999999,5.37566682538464,42.223493086579
8.9799999999999,5.37566682538464,42.223493086579
8.9999999999999,5.37566682538464,42.223493086579
9.0199999999999,5.34503992736032,42.3436696759337
9.0399999999999,5.34503992736032,42.3436696759337
9.0599999999999,5.34503992736032,42.3436696759337
9.0799999999999,5.34503992736032,42.3436696759337
9.09999999999989,5.34503992736032,42.3436696759337
9.11999999999989,5.34503992736032,42.4363712386343
9.13999999999989,5.34503992736032,42.4363712386343
9.15999999999989,5.34503992736032,42.4363712386343
9.17999999999989,5.34503992736032,42.4363712386343
9.19999999999989,5.34503992736032,42.4363712386343
9.21999999999989,5.34503992736032,42.5596294425574
9.23999999999989,5.34503992736032,42.5596294425574
9.25999999999989,5.34503992736032,42.5596294425574
9.27999999999989,5.34503992736032,42.5596294425574
9.29999999999989,5.34503992736032,42.5596294425574
9.31999999999989,5.34503992736032,42.6543096364843
9.33999999999989,5.34503992736032,42.6543096364843
9.35999999999989,5.34503992736032,42.6543096364843
9.37999999999989,5.34503992736032,42.6543096364843
9.39999999999989,5.34503992736032,42.6543096364843
9.41999999999989,5.34503992736032,42.7805100472567
9.43999999999989,5.34503992736032,42.7805100472567
9.45999999999989,5.34503992736032,42.7805100472567
9.47999999999989,5.34503992736032,42.7805100472567
9.49999999999989,5.34503992736032,42.7805100472567
9.51999999999989,5.32700588299441,42.8770785350166
9.53999999999989,5.32700588299441,42.8770785350166
9.55999999999989,5.32700588299441,42.8770785350166
9.57999999999988,5.32700588299441,42.8770785350166
9.59999999999988,5.32700588299441,42.8770785350166
9.61999999999988,5.32700588299441,43.0060846388415
9.63999999999988,5.32700588299441,43.0060846388415
9.65999999999988,5.32700588299441,43.0060846388415
9.67999999999988,5.32700588299441,43.0060846388415
9.69999999999988,5.32700588299441,43.0060846388415
9.71999999999988,5.32700588299441,43.1044529629507
9.73999999999988,5.32700588299441,43.1044529629507
9.75999999999988,5.32700588299441,43.1044529629507
9.77999999999988,5.32700588299441,43.1044529629507
9.79999999999988,5.32700588299441,43.1044529629507
9.81999999999988,5.32700588299441,43.2361314291174
9.83999999999988,5.32700588299441,43.2361314291174
9.85999999999988,5.32700588299441,43.2361314291174
9.87999999999988,5.32700588299441,43.2361314291174
9.89999999999988,5.32700588299441,43.2361314291174
9.91999999999988,5.32700588299441,43.3362131996235
9.93999999999988,5.32700588299441,43.3362131996235
9.95999999999988,5.32700588299441,43.3362131996235
9.97999999999988,5.32700588299441,43.3362131996235
9.99999999999988,5.32700588299441,43.3362131996235
10.0199999999999,5.2968048554136,43.4704341055919
10.0399999999999,5.2968048554136,43.4704341055919
10.0599999999999,5.2968048554136,43.4704341055919
10.0799999999999,5.2968048554136,43.4704341055919
10.0999999999999,5.2968048554136,43.4704341055919
10.1199999999999,5.2968048554136,43.5721451461521
10.1399999999999,5.2968048554136,43.5721451461521
10.1599999999999,5.2968048554136,43.5721451461521
10.1799999999999,5.2968048554136,43.5721451461521
10.1999999999999,5.2968048554136,43.5721451461521
10.2199999999999,5.2968048554136,43.708782147606
10.2399999999999,5.2968048554136,43.708782147606
10.2599999999999,5.2968048554136,43.708782147606
10.2799999999999,5.2968048554136,43.708782147606
10.2999999999999,5.2968048554136,43.708782147606
10.3199999999999,5.2968048554136,43.8120406058765
10.3399999999999,5.2968048554136,43.8120406058765
10.3599999999999,5.2968048554136,43.8120406058765
10.3799999999999,5.2968048554136,43.8120406058765
10.3999999999999,5.2968048554136,43.8120406058765
10.4199999999999,5.2968048554136,43.9509710594153
10.4399999999999,5.2968048554136,43.9509710594153
10.4599999999999,5.2968048554136,43.9509710594153
10.4799999999999,5.2968048554136,43.9509710594153
10.4999999999999,5.2968048554136,43.9509710594153
10.5199999999999,5.27776537968813,44.0556974867195
10.5399999999999,5.27776537968813,44.0556974867195
10.5599999999999,5.27776537968813,44.0556974867195
10.5799999999999,5.27776537968813,44.0556974867195
10.5999999999999,5.27776537968813,44.0556974867195
10.6199999999999,5.27776537968813,44.196802532064
10.6399999999999,5.27776537968813,44.196802532064
10.6599999999999,5.27776537968813,44.196802532064
10.6799999999999,5.27776537968813,44.196802532064
10.6999999999999,5.27776537968813,44.196802532064
10.7199999999999,5.27776537968813,44.3029199367899
10.7399999999999,5.27776537968813,44.3029199367899
10.7599999999999,5.27776537968813,44.3029199367899
10.7799999999999,5.27776537968813,44.3029199367899
10.7999999999999,5.27776537968813,44.3029199367899
10.8199999999999,5.27776537968813,44.4460845444553
10.8399999999999,5.27776537968813,44.4460845444553
10.8599999999999,5.27776537968813,44.4460845444553
10.8799999999999,5.27776537968813,44.4460845444553
10.8999999999999,5.27776537968813,44.4460845444553
10.9199999999999,5.27776537968813,44.5535184230412
10.9399999999999,5.27776537968813,44.5535184230412
10.9599999999999,5.27776537968813,44.5535184230412
10.9799999999999,5.27776537968813,44.5535184230412
10.9999999999999,5.27776537968813,44.5535184230412
11.0199999999999,5.24725421500594,44.6986314127281
11.0399999999999,5.24725421500594,44.6986314127281
11.0599999999999,5.24725421500594,44.6986314127281
11.0799999999999,5.24725421500594,44.6986314127281
11.0999999999999,5.24725421500594,44.6986314127281
11.1199999999999,5.24725421500594,44.8073097616383
11.1399999999999,5.24725421500594,44.8073097616383
11.1599999999999,5.24725421500594,44.8073097616383
11.1799999999999,5.24725421500594,44.8073097616383
11.1999999999999,5.24725421500594,44.8073097616383
11.2199999999998,5.24725421500594,44.9542637959118
11.2399999999998,5.24725421500594,44.9542637959118
11.2599999999998,5.24725421500594,44.9542637959118
11.2799999999998,5.24725421500594,44.9542637959118
11.2999999999998,5.24725421500594,44.9542637959118
11.3199999999998,5.24725421500594,45.064117107565
11.3399999999998,5.24725421500594,45.064117107565
11.3599999999998,5.24725421500594,45.064117107565
11.3799999999998,5.24725421500594,45.064117107565
11.3999999999998,5.24725421500594,45.064117107565
11.4199999999998,5.24725421500594,45.2128086648212
11.4399999999998,5.24725421500594,45.2128086648212
11.4599999999998,5.24725421500594,45.2128086648212
11.4799999999998,5.24725421500594,45.2128086648212
11.4999999999998,5.24725421500594,45.2128086648212
11.5199999999998,5.22693171958349,45.3237699100661
11.5399999999998,5.22693171958349,45.3237699100661
11.5599999999998,5.22693171958349,45.3237699100661
11.5799999999998,5.22693171958349,45.3237699100661
11.5999999999998,5.22693171958349,45.3237699100661
11.6199999999998,5.22693171958349,45.4740992402651
11.6399999999998,5.22693171958349,45.4740992402651
11.6599999999998,5.22693171958349,45.4740992402651
11.6799999999998,5.22693171958349,45.4740992402651
11.6999999999998,5.22693171958349,45.4740992402651
11.7199999999998,5.22693171958349,45.5861038396576
11.7399999999998,5.22693171958349,45.5861038396576
11.7599999999998,5.22693171958349,45.5861038396576
11.7799999999998,5.22693171958349,45.5861038396576
11.7999999999998,5.22693171958349,45.5861038396576
11.8199999999998,5.22693171958349,45.737974905852
11.8399999999998,5.22693171958349,45.737974905852
11.8599999999998,5.22693171958349,45.737974905852
11.8799999999998,5.22693171958349,45.737974905852
11.8999999999998,5.22693171958349,45.737974905852
11.9199999999998,5.22693171958349,45.8509606917033
11.9399999999998,5.22693171958349,45.8509606917033
11.9599999999998,5.22693171958349,45.8509606917033
11.9799999999998,5.22693171958349,45.8509606917033
11.9999999999998,5.22693171958349,45.8509606917033
12.0199999999998,5.19573444505486,46.0042810999921
12.0399999999998,5.19573444505486,46.0042810999921
12.0599999999998,5.19573444505486,46.0042810999921
12.0799999999998,5.19573444505486,46.0042810999921
12.0999999999998,5.19573444505486,46.0042810999921
12.1199999999998,5.19573444505486,46.1181882708905
12.1399999999998,5.19573444505486,46.1181882708905
12.1599999999998,5.19573444505486,46.1181882708905
12.1799999999998,5.19573444505486,46.1181882708905
12.1999999999998,5.19573444505486,46.1181882708905
12.2199999999998,5.19573444505486,46.2728691910728
12.2399999999998,5.19573444505486,46.2728691910728
12.2599999999998,5.19573444505486,46.2728691910728
12.2799999999998,5.19573444505486,46.2728691910728
12.2999999999998,5.19573444505486,46.2728691910728
12.3199999999998,5.19573444505486,46.387640260359
12.3399999999998,5.19573444505486,46.387640260359
12.3599999999998,5.19573444505486,46.387640260359
12.3799999999998,5.19573444505486,46.387640260359
12.3999999999998,5.19573444505486,46.387640260359
12.4199999999998,5.19573444505486,46.5435963392574
12.4399999999998,5.19573444505486,46.5435963392574
12.4599999999998,5.19573444505486,46.5435963392574
12.4799999999998,5.19573444505486,46.5435963392574
12.4999999999998,5.19573444505486,46.5435963392574
12.5199999999998,5.17401119233353,46.6591760787293
12.5399999999998,5.17401119233353,46.6591760787293
12.5599999999998,5.17401119233353,46.6591760787293
12.5799999999998,5.17401119233353,46.6591760787293
12.5999999999998,5.17401119233353,46.6591760787293
12.6199999999998,5.17401119233353,46.8163253478777
12.6399999999998,5.17401119233353,46.8163253478777
12.6599999999998,5.17401119233353,46.8163253478777
12.6799999999998,5.17401119233353,46.8163253478777
12.6999999999998,5.17401119233353,46.8163253478777
12.7199999999998,5.17401119233353,46.9326607278287
12.7399999999998,5.17401119233353,46.9326607278287
12.7599999999998,5.17401119233353,46.9326607278287
12.7799999999998,5.17401119233353,46.9326607278287
12.7999999999998,5.17401119233353,46.9326607278287
12.8199999999998,5.17401119233353,47.0909245069796
12.8399999999998,5.17401119233353,47.0909245069796
12.8599999999998,5.17401119233353,47.0909245069796
12.8799999999998,5.17401119233353,47.0909245069796
12.8999999999998,5.17401119233353,47.0909245069796
12.9199999999998,5.17401119233353,47.2079646335143
12.9399999999998,5.17401119233353,47.2079646335143
12.9599999999998,5.17401119233353,47.2079646335143
12.9799999999998,5.17401119233353,47.2079646335143
12.9999999999998,5.17401119233353,47.2079646335143
13.0199999999998,5.14194686121186,47.3672674312159
13.0399999999998,5.14194686121186,47.3672674312159
13.0599999999998,5.14194686121186,47.3672674312159
13.0799999999998,5.14194686121186,47.3672674312159
13.0999999999998,5.14194686121186,47.3672674312159
13.1199999999998,5.14194686121186,47.4849634816546
13.1399999999998,5.14194686121186,47.4849634816546
13.1599999999998,5.14194686121186,47.4849634816546
13.1799999999998,5.14194686121186,47.4849634816546
13.1999999999998,5.14194686121186,47.4849634816546
13.2199999999998,5.14194686121186,47.645232893958
13.2399999999998,5.14194686121186,47.645232893958
13.2599999999998,5.14194686121186,47.645232893958
13.2799999999998,5.14194686121186,47.645232893958
13.2999999999998,5.14194686121186,47.645232893958
13.3199999999998,5.14194686121186,47.7635380510211
13.3399999999998,5.14194686121186,47.7635380510211
13.3599999999998,5.14194686121186,47.7635380510211
13.3799999999998,5.14194686121186,47.7635380510211
13.3999999999998,5.14194686121186,47.7635380510211
13.4199999999998,5.14194686121186,47.9247046592239
13.4399999999998,5.14194686121186,47.9247046592239
13.4599999999998,5.14194686121186,47.9247046592239
13.4799999999998,5.14194686121186,47.9247046592239
13.4999999999998,5.14194686121186,47.9247046592239
13.5199999999998,5.11879068672033,48.043574044585
13.5399999999998,5.11879068672033,48.043574044585
13.5599999999998,5.11879068672033,48.043574044585
13.5799999999998,5.11879068672033,48.043574044585
13.5999999999998,5.11879068672033,48.043574044585
13.6199999999998,5.11879068672033,48.2055713127718
13.6399999999998,5.11879068672033,48.2055713127718
13.6599999999998,5.11879068672033,48.2055713127718
13.6799999999998,5.11879068672033,48.2055713127718
13.6999999999998,5.11879068672033,48.2055713127718
13.7199999999998,5.11879068672033,48.3249619204727
13.7399999999998,5.11879068672033,48.3249619204727
13.7599999999998,5.11879068672033,48.3249619204727
13.7799999999998,5.11879068672033,48.3249619204727
13.7999999999998,5.11879068672033,48.3249619204727
13.8199999999998,5.11879068672033,48.4877260934949
13.8399999999998,5.11879068672033,48.4877260934949
13.8599999999998,5.11879068672033,48.4877260934949
13.8799999999998,5.11879068672033,48.4877260934949
