time,PC,PCabin,ceiling_t,altitude_out,velocity_out
1.0779999999999900e+01,1.0091362093651852e+05,1.0093375049145856e+05,2.9584516796978721e+02,1.2576666666666549e+02,1.1283333333333321e+01
1.0799999999999899e+01,1.0091286232865162e+05,1.0093375049145856e+05,2.9588226831057750e+02,1.2599999999999882e+02,1.1285714285714274e+01
1.0819999999999901e+01,1.0091210373783768e+05,1.0094865011639928e+05,2.9588226831057750e+02,1.2623333333333217e+02,1.1288095238095226e+01
1.0839999999999900e+01,1.0091134516407637e+05,1.0093592465100718e+05,2.9588226831057750e+02,1.2646666666666550e+02,1.1290476190476179e+01
1.0859999999999900e+01,1.0091058660736740e+05,1.0093592465100718e+05,2.9588226831057750e+02,1.2669999999999882e+02,1.1292857142857130e+01
1.0879999999999900e+01,1.0090982806771048e+05,1.0093592465100718e+05,2.9588226831057750e+02,1.2693333333333216e+02,1.1295238095238084e+01
1.0899999999999901e+01,1.0090906954510530e+05,1.0093592465100718e+05,2.9588226831057750e+02,1.2716666666666551e+02,1.1297619047619035e+01
1.0919999999999900e+01,1.0090831103955160e+05,1.0093592465100718e+05,2.9588226831057750e+02,1.2739999999999883e+02,1.1299999999999988e+01
1.0939999999999900e+01,1.0090755255104906e+05,1.0092637518116139e+05,2.9588226831057750e+02,1.2763333333333216e+02,1.1302380952380940e+01
1.0959999999999900e+01,1.0090679407959740e+05,1.0092637518116139e+05,2.9588226831057750e+02,1.2786666666666549e+02,1.1304761904761893e+01
1.0979999999999899e+01,1.0090603562519631e+05,1.0092637518116139e+05,2.9588226831057750e+02,1.2809999999999883e+02,1.1307142857142845e+01
1.0999999999999901e+01,1.0090527718784554e+05,1.0092637518116139e+05,2.9591887039004291e+02,1.2833333333333218e+02,1.1309523809523798e+01
1.1019999999999900e+01,1.0090451876754475e+05,1.0094155204544884e+05,2.9591887039004291e+02,1.2856666666666550e+02,1.1311904761904749e+01
1.1039999999999900e+01,1.0090376036429366e+05,1.0092865145467805e+05,2.9591887039004291e+02,1.2879999999999882e+02,1.1314285714285703e+01
1.1059999999999899e+01,1.0090300197809198e+05,1.0092865145467805e+05,2.9591887039004291e+02,1.2903333333333214e+02,1.1316666666666654e+01
1.1079999999999901e+01,1.0090224360893940e+05,1.0092865145467805e+05,2.9591887039004291e+02,1.2926666666666549e+02,1.1319047619047607e+01
1.1099999999999900e+01,1.0090148525683567e+05,1.0092865145467805e+05,2.9591887039004291e+02,1.2949999999999883e+02,1.1321428571428559e+01
1.1119999999999900e+01,1.0090072692178046e+05,1.0092865145467805e+05,2.9591887039004291e+02,1.2973333333333215e+02,1.1323809523809512e+01
1.1139999999999899e+01,1.0089996860377349e+05,1.0091898991501878e+05,2.9591887039004291e+02,1.2996666666666547e+02,1.1326190476190463e+01
1.1159999999999901e+01,1.0089921030281446e+05,1.0091898991501878e+05,2.9591887039004291e+02,1.3019999999999882e+02,1.1328571428571417e+01
1.1179999999999900e+01,1.0089845201890307e+05,1.0091898991501878e+05,2.9591887039004291e+02,1.3043333333333217e+02,1.1330952380952368e+01
1.1199999999999900e+01,1.0089769375203906e+05,1.0091898991501878e+05,2.9595499686732944e+02,1.3066666666666549e+02,1.1333333333333321e+01
1.1219999999999800e+01,1.0089693550222211e+05,1.0091898991501878e+05,2.9595499686732944e+02,1.3089999999999765e+02,1.1335714285714262e+01
1.1239999999999799e+01,1.0089617726945192e+05,1.0092136258646229e+05,2.9595499686732944e+02,1.3113333333333100e+02,1.1338095238095214e+01
1.1259999999999801e+01,1.0089541905372821e+05,1.0092136258646229e+05,2.9595499686732944e+02,1.3136666666666434e+02,1.1340476190476167e+01
1.1279999999999800e+01,1.0089466085505066e+05,1.0092136258646229e+05,2.9595499686732944e+02,1.3159999999999766e+02,1.1342857142857119e+01
1.1299999999999800e+01,1.0089390267341904e+05,1.0092136258646229e+05,2.9595499686732944e+02,1.3183333333333098e+02,1.1345238095238072e+01
1.1319999999999800e+01,1.0089314450883299e+05,1.0092136258646229e+05,2.9595499686732944e+02,1.3206666666666433e+02,1.1347619047619023e+01
1.1339999999999799e+01,1.0089238636129226e+05,1.0091159509820784e+05,2.9595499686732944e+02,1.3229999999999765e+02,1.1349999999999977e+01
1.1359999999999800e+01,1.0089162823079654e+05,1.0091159509820784e+05,2.9595499686732944e+02,1.3253333333333100e+02,1.1352380952380928e+01
1.1379999999999800e+01,1.0089087011734552e+05,1.0091159509820784e+05,2.9595499686732944e+02,1.3276666666666432e+02,1.1354761904761881e+01
1.1399999999999800e+01,1.0089011202093895e+05,1.0091159509820784e+05,2.9595499686732944e+02,1.3299999999999767e+02,1.1357142857142833e+01
1.1419999999999799e+01,1.0088935394157648e+05,1.0091159509820784e+05,2.9599066811721690e+02,1.3323333333333099e+02,1.1359523809523786e+01
1.1439999999999801e+01,1.0088859587925787e+05,1.0091405866566497e+05,2.9599066811721690e+02,1.3346666666666434e+02,1.1361904761904738e+01
1.1459999999999800e+01,1.0088783783398279e+05,1.0091405866566497e+05,2.9599066811721690e+02,1.3369999999999766e+02,1.1364285714285691e+01
1.1479999999999800e+01,1.0088707980575098e+05,1.0091405866566497e+05,2.9599066811721690e+02,1.3393333333333098e+02,1.1366666666666642e+01
1.1499999999999799e+01,1.0088632179456213e+05,1.0091405866566497e+05,2.9599066811721690e+02,1.3416666666666433e+02,1.1369047619047596e+01
1.1519999999999801e+01,1.0088556380041593e+05,1.0091405866566497e+05,2.9599066811721690e+02,1.3439999999999768e+02,1.1371428571428547e+01
1.1539999999999800e+01,1.0088480582331210e+05,1.0090419113305818e+05,2.9599066811721690e+02,1.3463333333333100e+02,1.1373809523809500e+01
1.1559999999999800e+01,1.0088404786325035e+05,1.0090419113305818e+05,2.9599066811721690e+02,1.3486666666666432e+02,1.1376190476190452e+01
1.1579999999999799e+01,1.0088328992023040e+05,1.0090419113305818e+05,2.9599066811721690e+02,1.3509999999999766e+02,1.1378571428571405e+01
1.1599999999999801e+01,1.0088253199425191e+05,1.0090419113305818e+05,2.9599066811721690e+02,1.3533333333333101e+02,1.1380952380952357e+01
1.1619999999999800e+01,1.0088177408531465e+05,1.0090419113305818e+05,2.9602590248868978e+02,1.3556666666666433e+02,1.1383333333333310e+01
1.1639999999999800e+01,1.0088101619341830e+05,1.0090674030441165e+05,2.9602590248868978e+02,1.3579999999999765e+02,1.1385714285714261e+01
1.1659999999999799e+01,1.0088025831856254e+05,1.0090674030441165e+05,2.9602590248868978e+02,1.3603333333333097e+02,1.1388095238095215e+01
1.1679999999999801e+01,1.0087950046074712e+05,1.0090674030441165e+05,2.9602590248868978e+02,1.3626666666666435e+02,1.1390476190476166e+01
1.1699999999999800e+01,1.0087874261997170e+05,1.0090674030441165e+05,2.9602590248868978e+02,1.3649999999999767e+02,1.1392857142857119e+01
1.1719999999999800e+01,1.0087798479623604e+05,1.0090674030441165e+05,2.9602590248868978e+02,1.3673333333333099e+02,1.1395238095238071e+01
1.1739999999999799e+01,1.0087722698953981e+05,1.0089677841723374e+05,2.9602590248868978e+02,1.3696666666666431e+02,1.1397619047619024e+01
1.1759999999999801e+01,1.0087646919988272e+05,1.0089677841723374e+05,2.9602590248868978e+02,1.3719999999999766e+02,1.1399999999999975e+01
1.1779999999999800e+01,1.0087571142726450e+05,1.0089677841723374e+05,2.9602590248868978e+02,1.3743333333333101e+02,1.1402380952380929e+01
1.1799999999999800e+01,1.0087495367168482e+05,1.0089677841723374e+05,2.9602590248868978e+02,1.3766666666666433e+02,1.1404761904761880e+01
1.1819999999999800e+01,1.0087419593314342e+05,1.0089677841723374e+05,2.9606071653404439e+02,1.3789999999999765e+02,1.1407142857142833e+01
1.1839999999999799e+01,1.0087343821163998e+05,1.0089940810534092e+05,2.9606071653404439e+02,1.3813333333333100e+02,1.1409523809523785e+01
1.1859999999999800e+01,1.0087268050717424e+05,1.0089940810534092e+05,2.9606071653404439e+02,1.3836666666666434e+02,1.1411904761904738e+01
1.1879999999999800e+01,1.0087192281974587e+05,1.0089940810534092e+05,2.9606071653404439e+02,1.3859999999999766e+02,1.1414285714285690e+01
1.1899999999999800e+01,1.0087116514935462e+05,1.0089940810534092e+05,2.9606071653404439e+02,1.3883333333333098e+02,1.1416666666666643e+01
1.1919999999999799e+01,1.0087040749600016e+05,1.0089940810534092e+05,2.9606071653404439e+02,1.3906666666666430e+02,1.1419047619047594e+01
1.1939999999999801e+01,1.0086964985968221e+05,1.0088935734223286e+05,2.9606071653404439e+02,1.3929999999999765e+02,1.1421428571428548e+01
1.1959999999999800e+01,1.0086889224040047e+05,1.0088935734223286e+05,2.9606071653404439e+02,1.3953333333333100e+02,1.1423809523809499e+01
1.1979999999999800e+01,1.0086813463815465e+05,1.0088935734223286e+05,2.9606071653404439e+02,1.3976666666666432e+02,1.1426190476190452e+01
1.1999999999999799e+01,1.0086737705294446e+05,1.0088935734223286e+05,2.9606071653404439e+02,1.3999999999999764e+02,1.1428571428571404e+01
1.2019999999999801e+01,1.0086661948476960e+05,1.0088935734223286e+05,2.9609512521190305e+02,1.4023333333333099e+02,1.1430952380952357e+01
1.2039999999999800e+01,1.0086586193362980e+05,1.0089206265972262e+05,2.9609512521190305e+02,1.4046666666666434e+02,1.1433333333333309e+01
1.2059999999999800e+01,1.0086510439952475e+05,1.0089206265972262e+05,2.9609512521190305e+02,1.4069999999999766e+02,1.1435714285714262e+01
1.2079999999999799e+01,1.0086434688245413e+05,1.0089206265972262e+05,2.9609512521190305e+02,1.4093333333333098e+02,1.1438095238095213e+01
1.2099999999999801e+01,1.0086358938241770e+05,1.0089206265972262e+05,2.9609512521190305e+02,1.4116666666666433e+02,1.1440476190476167e+01
1.2119999999999800e+01,1.0086283189941512e+05,1.0089206265972262e+05,2.9609512521190305e+02,1.4139999999999768e+02,1.1442857142857118e+01
1.2139999999999800e+01,1.0086207443344613e+05,1.0088192829216539e+05,2.9609512521190305e+02,1.4163333333333100e+02,1.1445238095238071e+01
1.2159999999999799e+01,1.0086131698451043e+05,1.0088192829216539e+05,2.9609512521190305e+02,1.4186666666666432e+02,1.1447619047619023e+01
1.2179999999999801e+01,1.0086055955260771e+05,1.0088192829216539e+05,2.9609512521190305e+02,1.4209999999999766e+02,1.1449999999999976e+01
1.2199999999999800e+01,1.0085980213773770e+05,1.0088192829216539e+05,2.9609512521190305e+02,1.4233333333333098e+02,1.1452380952380928e+01
1.2219999999999800e+01,1.0085904473990008e+05,1.0088192829216539e+05,2.9612914206711679e+02,1.4256666666666433e+02,1.1454761904761881e+01
1.2239999999999799e+01,1.0085828735909458e+05,1.0088470454594620e+05,2.9612914206711679e+02,1.4279999999999765e+02,1.1457142857142832e+01
1.2259999999999801e+01,1.0085752999532090e+05,1.0088470454594620e+05,2.9612914206711679e+02,1.4303333333333100e+02,1.1459523809523786e+01
1.2279999999999800e+01,1.0085677264857876e+05,1.0088470454594620e+05,2.9612914206711679e+02,1.4326666666666432e+02,1.1461904761904737e+01
1.2299999999999800e+01,1.0085601531886781e+05,1.0088470454594620e+05,2.9612914206711679e+02,1.4349999999999767e+02,1.1464285714285690e+01
1.2319999999999800e+01,1.0085525800618784e+05,1.0088470454594620e+05,2.9612914206711679e+02,1.4373333333333099e+02,1.1466666666666644e+01
1.2339999999999799e+01,1.0085450071053852e+05,1.0087449164276985e+05,2.9612914206711679e+02,1.4396666666666431e+02,1.1469047619047595e+01
1.2359999999999800e+01,1.0085374343191952e+05,1.0087449164276985e+05,2.9612914206711679e+02,1.4419999999999766e+02,1.1471428571428547e+01
1.2379999999999800e+01,1.0085298617033061e+05,1.0087449164276985e+05,2.9612914206711679e+02,1.4443333333333101e+02,1.1473809523809500e+01
1.2399999999999800e+01,1.0085222892577144e+05,1.0087449164276985e+05,2.9616277939019358e+02,1.4466666666666433e+02,1.1476190476190453e+01
1.2419999999999799e+01,1.0085147169824176e+05,1.0089121438005389e+05,2.9616277939019358e+02,1.4489999999999765e+02,1.1478571428571405e+01
1.2439999999999801e+01,1.0085071448774125e+05,1.0087733432832823e+05,2.9616277939019358e+02,1.4513333333333100e+02,1.1480952380952356e+01
1.2459999999999800e+01,1.0084995729426965e+05,1.0087733432832823e+05,2.9616277939019358e+02,1.4536666666666432e+02,1.1483333333333309e+01
1.2479999999999800e+01,1.0084920011782664e+05,1.0087733432832823e+05,2.9616277939019358e+02,1.4559999999999766e+02,1.1485714285714263e+01
1.2499999999999799e+01,1.0084844295841192e+05,1.0087733432832823e+05,2.9616277939019358e+02,1.4583333333333098e+02,1.1488095238095214e+01
1.2519999999999801e+01,1.0084768581602522e+05,1.0087733432832823e+05,2.9616277939019358e+02,1.4606666666666433e+02,1.1490476190476167e+01
1.2539999999999800e+01,1.0084692869066622e+05,1.0086704776063790e+05,2.9616277939019358e+02,1.4629999999999765e+02,1.1492857142857119e+01
1.2559999999999800e+01,1.0084617158233466e+05,1.0086704776063790e+05,2.9616277939019358e+02,1.4653333333333100e+02,1.1495238095238072e+01
1.2579999999999799e+01,1.0084541449103023e+05,1.0086704776063790e+05,2.9616277939019358e+02,1.4676666666666432e+02,1.1497619047619024e+01
1.2599999999999801e+01,1.0084465741675263e+05,1.0086704776063790e+05,2.9619604835858610e+02,1.4699999999999767e+02,1.1499999999999977e+01
1.2619999999999800e+01,1.0084390035950158e+05,1.0088394114399263e+05,2.9619604835858610e+02,1.4723333333333099e+02,1.1502380952380928e+01
1.2639999999999800e+01,1.0084314331927677e+05,1.0086995255619545e+05,2.9619604835858610e+02,1.4746666666666434e+02,1.1504761904761882e+01
1.2659999999999799e+01,1.0084238629607794e+05,1.0086995255619545e+05,2.9619604835858610e+02,1.4769999999999766e+02,1.1507142857142833e+01
1.2679999999999801e+01,1.0084162928990475e+05,1.0086995255619545e+05,2.9619604835858610e+02,1.4793333333333101e+02,1.1509523809523786e+01
1.2699999999999800e+01,1.0084087230075695e+05,1.0086995255619545e+05,2.9619604835858610e+02,1.4816666666666433e+02,1.1511904761904738e+01
1.2719999999999800e+01,1.0084011532863420e+05,1.0086995255619545e+05,2.9619604835858610e+02,1.4839999999999765e+02,1.1514285714285691e+01
1.2739999999999799e+01,1.0083935837353628e+05,1.0085959700261771e+05,2.9619604835858610e+02,1.4863333333333100e+02,1.1516666666666643e+01
1.2759999999999801e+01,1.0083860143546283e+05,1.0085959700261771e+05,2.9619604835858610e+02,1.4886666666666434e+02,1.1519047619047596e+01
1.2779999999999800e+01,1.0083784451441358e+05,1.0085959700261771e+05,2.9619604835858610e+02,1.4909999999999766e+02,1.1521428571428547e+01
1.2799999999999800e+01,1.0083708761038823e+05,1.0085959700261771e+05,2.9622895916190436e+02,1.4933333333333098e+02,1.1523809523809501e+01
1.2819999999999800e+01,1.0083633072338651e+05,1.0087664994063161e+05,2.9622895916190436e+02,1.4956666666666433e+02,1.1526190476190452e+01
1.2839999999999799e+01,1.0083557385340810e+05,1.0086255976320412e+05,2.9622895916190436e+02,1.4979999999999765e+02,1.1528571428571404e+01
1.2859999999999800e+01,1.0083481700045271e+05,1.0086255976320412e+05,2.9622895916190436e+02,1.5003333333333100e+02,1.1530952380952357e+01
1.2879999999999800e+01,1.0083406016452008e+05,1.0086255976320412e+05,2.9622895916190436e+02,1.5026666666666432e+02,1.1533333333333310e+01
1.2899999999999800e+01,1.0083330334560988e+05,1.0086255976320412e+05,2.9622895916190436e+02,1.5049999999999764e+02,1.1535714285714262e+01
1.2919999999999799e+01,1.0083254654372182e+05,1.0086255976320412e+05,2.9622895916190436e+02,1.5073333333333099e+02,1.1538095238095215e+01
1.2939999999999801e+01,1.0083178975885564e+05,1.0085213971537090e+05,2.9622895916190436e+02,1.5096666666666434e+02,1.1540476190476166e+01
1.2959999999999800e+01,1.0083103299101099e+05,1.0085213971537090e+05,2.9622895916190436e+02,1.5119999999999766e+02,1.1542857142857120e+01
1.2979999999999800e+01,1.0083027624018764e+05,1.0085213971537090e+05,2.9622895916190436e+02,1.5143333333333098e+02,1.1545238095238071e+01
1.2999999999999799e+01,1.0082951950638524e+05,1.0085213971537090e+05,2.9626152111288201e+02,1.5166666666666433e+02,1.1547619047619024e+01
1.3019999999999801e+01,1.0082876278960356e+05,1.0086934156687364e+05,2.9626152111288201e+02,1.5189999999999768e+02,1.1549999999999976e+01
1.3039999999999800e+01,1.0082800608984225e+05,1.0085515646686214e+05,2.9626152111288201e+02,1.5213333333333100e+02,1.1552380952380929e+01
1.3059999999999800e+01,1.0082724940710103e+05,1.0085515646686214e+05,2.9626152111288201e+02,1.5236666666666432e+02,1.1554761904761881e+01
1.3079999999999799e+01,1.0082649274137964e+05,1.0085515646686214e+05,2.9626152111288201e+02,1.5259999999999766e+02,1.1557142857142834e+01
1.3099999999999801e+01,1.0082573609267773e+05,1.0085515646686214e+05,2.9626152111288201e+02,1.5283333333333101e+02,1.1559523809523785e+01
1.3119999999999800e+01,1.0082497946099508e+05,1.0085515646686214e+05,2.9626152111288201e+02,1.5306666666666433e+02,1.1561904761904739e+01
1.3139999999999800e+01,1.0082422284633132e+05,1.0084467623506131e+05,2.9626152111288201e+02,1.5329999999999765e+02,1.1564285714285690e+01
1.3159999999999799e+01,1.0082346624868622e+05,1.0084467623506131e+05,2.9626152111288201e+02,1.5353333333333097e+02,1.1566666666666643e+01
1.3179999999999801e+01,1.0082270966805945e+05,1.0084467623506131e+05,2.9626152111288201e+02,1.5376666666666432e+02,1.1569047619047595e+01
1.3199999999999800e+01,1.0082195310445073e+05,1.0084467623506131e+05,2.9629374274571620e+02,1.5399999999999767e+02,1.1571428571428548e+01
1.3219999999999800e+01,1.0082119655785977e+05,1.0086201679429907e+05,2.9629374274571620e+02,1.5423333333333099e+02,1.1573809523809500e+01
1.3239999999999799e+01,1.0082044002828626e+05,1.0084774316822425e+05,2.9629374274571620e+02,1.5446666666666431e+02,1.1576190476190453e+01
1.3259999999999801e+01,1.0081968351572994e+05,1.0084774316822425e+05,2.9629374274571620e+02,1.5469999999999766e+02,1.1578571428571404e+01
1.3279999999999800e+01,1.0081892702019047e+05,1.0084774316822425e+05,2.9629374274571620e+02,1.5493333333333101e+02,1.1580952380952358e+01
1.3299999999999800e+01,1.0081817054166760e+05,1.0084774316822425e+05,2.9629374274571620e+02,1.5516666666666433e+02,1.1583333333333309e+01
1.3319999999999800e+01,1.0081741408016102e+05,1.0084774316822425e+05,2.9629374274571620e+02,1.5539999999999765e+02,1.1585714285714262e+01
1.3339999999999799e+01,1.0081665763567043e+05,1.0083720688715622e+05,2.9629374274571620e+02,1.5563333333333100e+02,1.1588095238095214e+01
1.3359999999999800e+01,1.0081590120819556e+05,1.0083720688715622e+05,2.9629374274571620e+02,1.5586666666666434e+02,1.1590476190476167e+01
1.3379999999999800e+01,1.0081514479773608e+05,1.0083720688715622e+05,2.9629374274571620e+02,1.5609999999999766e+02,1.1592857142857119e+01
1.3399999999999800e+01,1.0081438840429175e+05,1.0083720688715622e+05,2.9632563190321537e+02,1.5633333333333098e+02,1.1595238095238072e+01
1.3419999999999799e+01,1.0081363202786222e+05,1.0085467636892447e+05,2.9632563190321537e+02,1.5656666666666430e+02,1.1597619047619023e+01
1.3439999999999801e+01,1.0081287566844723e+05,1.0084032035173370e+05,2.9632563190321537e+02,1.5679999999999765e+02,1.1599999999999977e+01
1.3459999999999800e+01,1.0081211932604649e+05,1.0084032035173370e+05,2.9632563190321537e+02,1.5703333333333100e+02,1.1602380952380928e+01
1.3479999999999800e+01,1.0081136300065969e+05,1.0084032035173370e+05,2.9632563190321537e+02,1.5726666666666432e+02,1.1604761904761881e+01
1.3499999999999799e+01,1.0081060669228656e+05,1.0084032035173370e+05,2.9632563190321537e+02,1.5749999999999764e+02,1.1607142857142833e+01
1.3519999999999801e+01,1.0080985040092676e+05,1.0084032035173370e+05,2.9632563190321537e+02,1.5773333333333099e+02,1.1609523809523786e+01
1.3539999999999800e+01,1.0080909412658005e+05,1.0082973198632270e+05,2.9632563190321537e+02,1.5796666666666434e+02,1.1611904761904738e+01
1.3559999999999800e+01,1.0080833786924611e+05,1.0082973198632270e+05,2.9632563190321537e+02,1.5819999999999766e+02,1.1614285714285691e+01
1.3579999999999799e+01,1.0080758162892467e+05,1.0082973198632270e+05,2.9632563190321537e+02,1.5843333333333098e+02,1.1616666666666642e+01
1.3599999999999801e+01,1.0080682540561541e+05,1.0082973198632270e+05,2.9635719581402594e+02,1.5866666666666433e+02,1.1619047619047596e+01
1.3619999999999800e+01,1.0080606919931804e+05,1.0084732101115209e+05,2.9635719581402594e+02,1.5889999999999768e+02,1.1621428571428547e+01
1.3639999999999800e+01,1.0080531301003229e+05,1.0083288848518806e+05,2.9635719581402594e+02,1.5913333333333100e+02,1.1623809523809500e+01
1.3659999999999799e+01,1.0080455683775783e+05,1.0083288848518806e+05,2.9635719581402594e+02,1.5936666666666432e+02,1.1626190476190452e+01
1.3679999999999801e+01,1.0080380068249442e+05,1.0083288848518806e+05,2.9635719581402594e+02,1.5959999999999766e+02,1.1628571428571405e+01
1.3699999999999800e+01,1.0080304454424170e+05,1.0083288848518806e+05,2.9635719581402594e+02,1.5983333333333098e+02,1.1630952380952357e+01
1.3719999999999800e+01,1.0080228842299944e+05,1.0083288848518806e+05,2.9635719581402594e+02,1.6006666666666433e+02,1.1633333333333310e+01
1.3739999999999799e+01,1.0080153231876732e+05,1.0082225183640506e+05,2.9635719581402594e+02,1.6029999999999765e+02,1.1635714285714261e+01
1.3759999999999801e+01,1.0080077623154504e+05,1.0082225183640506e+05,2.9635719581402594e+02,1.6053333333333100e+02,1.1638095238095215e+01
1.3779999999999800e+01,1.0080002016133232e+05,1.0082225183640506e+05,2.9635719581402594e+02,1.6076666666666432e+02,1.1640476190476166e+01
1.3799999999999800e+01,1.0079926410812885e+05,1.0082225183640506e+05,2.9638844116106458e+02,1.6099999999999767e+02,1.1642857142857119e+01
1.3819999999999800e+01,1.0079850807193437e+05,1.0083995141587943e+05,2.9638844116106458e+02,1.6123333333333099e+02,1.1645238095238071e+01
1.3839999999999799e+01,1.0079775205274855e+05,1.0082544801980944e+05,2.9638844116106458e+02,1.6146666666666431e+02,1.1647619047619024e+01
1.3859999999999800e+01,1.0079699605057112e+05,1.0082544801980944e+05,2.9638844116106458e+02,1.6169999999999766e+02,1.1649999999999975e+01
1.3879999999999800e+01,1.0079624006540178e+05,1.0082544801980944e+05,2.9638844116106458e+02,1.6193333333333101e+02,1.1652380952380929e+01
1.3899999999999800e+01,1.0079548409724025e+05,1.0082544801980944e+05,2.9638844116106458e+02,1.6216666666666433e+02,1.1654761904761880e+01
1.3919999999999799e+01,1.0079472814608621e+05,1.0082544801980944e+05,2.9638844116106458e+02,1.6239999999999765e+02,1.1657142857142833e+01
1.3939999999999801e+01,1.0079397221193938e+05,1.0081476673046972e+05,2.9638844116106458e+02,1.6263333333333100e+02,1.1659523809523785e+01
1.3959999999999800e+01,1.0079321629479949e+05,1.0081476673046972e+05,2.9638844116106458e+02,1.6286666666666432e+02,1.1661904761904738e+01
1.3979999999999800e+01,1.0079246039466621e+05,1.0081476673046972e+05,2.9638844116106458e+02,1.6309999999999766e+02,1.1664285714285690e+01
1.3999999999999799e+01,1.0079170451153927e+05,1.0081476673046972e+05,2.9641937414215386e+02,1.6333333333333098e+02,1.1666666666666643e+01
1.4019999999999801e+01,1.0079094864541838e+05,1.0083256825274244e+05,2.9641937414215386e+02,1.6356666666666433e+02,1.1669047619047594e+01
1.4039999999999800e+01,1.0079019279630324e+05,1.0081799939040135e+05,2.9641937414215386e+02,1.6379999999999765e+02,1.1671428571428548e+01
1.4059999999999800e+01,1.0078943696419355e+05,1.0081799939040135e+05,2.9641937414215386e+02,1.6403333333333100e+02,1.1673809523809499e+01
1.4079999999999799e+01,1.0078868114908901e+05,1.0081799939040135e+05,2.9641937414215386e+02,1.6426666666666432e+02,1.1676190476190452e+01
1.4099999999999801e+01,1.0078792535098936e+05,1.0081799939040135e+05,2.9641937414215386e+02,1.6449999999999767e+02,1.1678571428571406e+01
1.4119999999999800e+01,1.0078716956989426e+05,1.0081799939040135e+05,2.9641937414215386e+02,1.6473333333333099e+02,1.1680952380952357e+01
1.4139999999999800e+01,1.0078641380580347e+05,1.0080727695090669e+05,2.9641937414215386e+02,1.6496666666666431e+02,1.1683333333333309e+01
1.4159999999999799e+01,1.0078565805871668e+05,1.0080727695090669e+05,2.9641937414215386e+02,1.6519999999999766e+02,1.1685714285714262e+01
1.4179999999999801e+01,1.0078490232863357e+05,1.0080727695090669e+05,2.9641937414215386e+02,1.6543333333333101e+02,1.1688095238095215e+01
1.4199999999999800e+01,1.0078414661555389e+05,1.0080727695090669e+05,2.9645000052374621e+02,1.6566666666666433e+02,1.1690476190476167e+01
1.4219999999999800e+01,1.0078339091947730e+05,1.0082517216646869e+05,2.9645000052374621e+02,1.6589999999999765e+02,1.1692857142857118e+01
1.4239999999999799e+01,1.0078263524040354e+05,1.0081054301557735e+05,2.9645000052374621e+02,1.6613333333333100e+02,1.1695238095238071e+01
1.4259999999999801e+01,1.0078187957833231e+05,1.0081054301557735e+05,2.9645000052374621e+02,1.6636666666666434e+02,1.1697619047619025e+01
1.4279999999999800e+01,1.0078112393326333e+05,1.0081054301557735e+05,2.9645000052374621e+02,1.6659999999999766e+02,1.1699999999999976e+01
1.4299999999999800e+01,1.0078036830519629e+05,1.0081054301557735e+05,2.9645000052374621e+02,1.6683333333333098e+02,1.1702380952380928e+01
1.4319999999999800e+01,1.0077961269413088e+05,1.0081054301557735e+05,2.9645000052374621e+02,1.6706666666666433e+02,1.1704761904761881e+01
1.4339999999999799e+01,1.0077885710006685e+05,1.0079978276957794e+05,2.9645000052374621e+02,1.6729999999999765e+02,1.1707142857142832e+01
1.4359999999999800e+01,1.0077810152300385e+05,1.0079978276957794e+05,2.9645000052374621e+02,1.6753333333333100e+02,1.1709523809523786e+01
1.4379999999999800e+01,1.0077734596294166e+05,1.0079978276957794e+05,2.9645000052374621e+02,1.6776666666666432e+02,1.1711904761904737e+01
1.4399999999999800e+01,1.0077659041987994e+05,1.0079978276957794e+05,2.9648032568852051e+02,1.6799999999999764e+02,1.1714285714285690e+01
1.4419999999999799e+01,1.0077583489381839e+05,1.0081776377732142e+05,2.9648032568852051e+02,1.6823333333333099e+02,1.1716666666666642e+01
1.4439999999999801e+01,1.0077507938475675e+05,1.0080307929804867e+05,2.9648032568852051e+02,1.6846666666666434e+02,1.1719047619047595e+01
1.4459999999999800e+01,1.0077432389269471e+05,1.0080307929804867e+05,2.9648032568852051e+02,1.6869999999999766e+02,1.1721428571428547e+01
1.4479999999999800e+01,1.0077356841763199e+05,1.0080307929804867e+05,2.9648032568852051e+02,1.6893333333333098e+02,1.1723809523809500e+01
1.4499999999999799e+01,1.0077281295956827e+05,1.0080307929804867e+05,2.9648032568852051e+02,1.6916666666666433e+02,1.1726190476190453e+01
1.4519999999999801e+01,1.0077205751850328e+05,1.0080307929804867e+05,2.9648032568852051e+02,1.6939999999999768e+02,1.1728571428571405e+01
1.4539999999999800e+01,1.0077130209443673e+05,1.0079228444800380e+05,2.9648032568852051e+02,1.6963333333333100e+02,1.1730952380952356e+01
1.4559999999999800e+01,1.0077054668736829e+05,1.0079228444800380e+05,2.9648032568852051e+02,1.6986666666666432e+02,1.1733333333333309e+01
1.4579999999999799e+01,1.0076979129729772e+05,1.0079228444800380e+05,2.9648032568852051e+02,1.7009999999999766e+02,1.1735714285714263e+01
1.4599999999999801e+01,1.0076903592422469e+05,1.0079228444800380e+05,2.9651035467754707e+02,1.7033333333333101e+02,1.1738095238095214e+01
1.4619999999999800e+01,1.0076828056814894e+05,1.0081034368161566e+05,2.9651035467754707e+02,1.7056666666666433e+02,1.1740476190476166e+01
1.4639999999999800e+01,1.0076752522907013e+05,1.0079560862495900e+05,2.9651035467754707e+02,1.7079999999999765e+02,1.1742857142857119e+01
